smiles,inchikey,tm_k,source
CCC(S)CC,WICKAMSPKJXSGN-UHFFFAOYSA-N,162.15,bradley
CC1CCCC1(C)C,WINCSBAYCULVDU-UHFFFAOYSA-N,251.15,bradley
c1ccc2c(c1)Nc1ccccc1S2,WJFKNYWRSNBZNX-UHFFFAOYSA-N,460.15,bradley
Cc1cccc(Br)c1,WJIFKOVZNJTSGO-UHFFFAOYSA-N,233.15,bradley
Cc1cc(C)c(C)c(Br)c1C,WJKBPTLQJXKEHC-UHFFFAOYSA-N,333.15,bradley
CC(C)(C)c1ccccc1O,WJQOZHYUIDYNHM-UHFFFAOYSA-N,266.15,bradley
O=C1CNC(=O)N1,WJRBRSLFGCUECM-UHFFFAOYSA-N,495.15,bradley
C1CCCCCCC1,WJTCGQSWYFHTAC-UHFFFAOYSA-N,285.15,bradley
O=Cc1ccc(Br)o1,WJTFHWXMITZNHS-UHFFFAOYSA-N,357.15,bradley
COc1ccc(C=O)cc1OC,WJUFSDZVCOTFON-UHFFFAOYSA-N,317.15,bradley
CCCC[N+](C)(C)C.[Cl-],WJVGUJSDVKTDIX-UHFFFAOYSA-M,283.65,des
CCCCCCCN,WJYIASZWHGOTOU-UHFFFAOYSA-N,250.15,bradley
O=C(Nc1ccccc1)c1ccccc1O,WKEDVNSFRWHDNR-UHFFFAOYSA-N,410.15,bradley
NC(=O)OCC(COC(N)=O)c1ccccc1,WKGXYQFOCVYPAC-UHFFFAOYSA-N,424.15,bradley
OCc1c(Cl)cccc1Cl,WKKHCCZLKYKUDN-UHFFFAOYSA-N,370.15,bradley
COc1cc(C(=O)O)ccc1O,WKOLLVMJNQIZCI-UHFFFAOYSA-N,484.65,bradley
CC(C)C(C)(C)C(C)(C)C,WKQBIIUOSATALN-UHFFFAOYSA-N,237.15,bradley
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,WKSAUQYGYAYLPV-UHFFFAOYSA-N,506.15,bradley
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Cl-],WLCFKPHMRNPAFZ-UHFFFAOYSA-M,370.15,des
O=C(O)CCCCCC(=O)O,WLJVNTCWHIRURA-UHFFFAOYSA-N,368.2,des
O=C(O)Cc1ccccc1,WLJVXDMOQOGPHL-UHFFFAOYSA-N,349.6,des
N#Cc1ccccc1-c1ccccc1,WLPATYNQCGVFFH-UHFFFAOYSA-N,311.15,bradley
FC(F)(F)C(F)(F)F,WMIYKQLTONQJES-UHFFFAOYSA-N,173.15,bradley
O=C(Cl)CCCCCCCCC(=O)Cl,WMPOZLHMGVKUEJ-UHFFFAOYSA-N,268.15,bradley
CC(=O)c1ccncc1,WMQUKDQWMMOHSA-UHFFFAOYSA-N,288.15,bradley
O=C(O)C(Cl)=C(Cl)Cl,WMUBNWIGNSIRDH-UHFFFAOYSA-N,346.15,bradley
CC(C)(C)S,WMXCDAVJEZZYLT-UHFFFAOYSA-N,274.15,bradley
CCCCCCCCCCCCS,WNAHIZMDSQCWRP-UHFFFAOYSA-N,266.15,bradley
O=C(O)CCCCC(=O)O,WNLRTRBMVRJNCN-UHFFFAOYSA-N,426.2,des
Cc1cc(Cl)ccc1OC(C)C(=O)O,WNTGYJSOUMFZEP-UHFFFAOYSA-N,367.15,bradley
O=C(O)CCCCBr,WNXNUPJZWYOKMW-UHFFFAOYSA-N,313.15,bradley
O=C1OCc2ccccc21,WNZQDUSMALZDQF-UHFFFAOYSA-N,347.15,bradley
CCCCC(O)CCC,WOFPPJOZXUTRAU-UHFFFAOYSA-N,232.45,bradley
C=CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,WOIGZSBYKGQJGL-UHFFFAOYSA-N,429.15,bradley
COc1cc(Cl)ccc1N,WOXLPNAOCCIZGP-UHFFFAOYSA-N,324.15,bradley
Nc1ccc(Oc2ccccc2)cc1,WOYZXEVUWXQVNV-UHFFFAOYSA-N,357.15,bradley
COC(=O)c1ccc(C(=O)OC)cc1,WOZVHXUHUFLZGK-UHFFFAOYSA-N,414.15,bradley
N#CI,WPBXOELOQKLBDF-UHFFFAOYSA-N,419.15,bradley
NNC(=O)c1ccc(N)cc1,WPBZMCGPFHZRHJ-UHFFFAOYSA-N,501.15,bradley
c1ccc2c(c1)Cc1ccccc1C2,WPDAVTSOEQEGMS-UHFFFAOYSA-N,382.15,bradley
Clc1cncc(Cl)c1,WPGHPGAUFIJVJF-UHFFFAOYSA-N,338.15,bradley
CNc1ccc(Cl)cc1C(=O)c1ccccc1,WPNMLCMTDCANOZ-UHFFFAOYSA-N,367.15,bradley
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,WPTCSQBWLUUYDV-UHFFFAOYSA-N,468.15,bradley
NC(=O)c1c(F)c(F)c(F)c(F)c1F,WPWWHXPRJFDTTJ-UHFFFAOYSA-N,421.15,bradley
O=Cc1ccc2ccccc2n1,WPYJKGWLDJECQD-UHFFFAOYSA-N,341.15,bradley
O=C(O)c1ccccc1,WPYMKLBDIGXBTP-UHFFFAOYSA-N,395.5,des
C1CSCSC1,WQADWIOXOXRPLN-UHFFFAOYSA-N,327.15,des
CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N,157.15,bradley
CCCCCCCCCCCCCCC(=O)O,WQEPLUUGTLDZJY-UHFFFAOYSA-N,325.15,bradley
Oc1cccc(O)c1O,WQGWDDDVZFFDIG-UHFFFAOYSA-N,405.15,bradley
COc1cc(Cl)cc(OC)c1,WQHNWJBSROXROL-UHFFFAOYSA-N,307.15,bradley
Brc1ccccc1Br,WQONPSCCEXUXTQ-UHFFFAOYSA-N,278.15,bradley
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-GASJEMHNSA-N,422.15,des
OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-QTVWNMPRSA-N,406.15,des
CC(C)(C)c1ccc(N)cc1,WRDWWAVNELMWAM-UHFFFAOYSA-N,288.15,bradley
COB(OC)OC,WRECIMRULFAWHA-UHFFFAOYSA-N,239.15,bradley
Nc1cccc2cccnc12,WREVVZMUNPAPOV-UHFFFAOYSA-N,338.15,bradley
O=[N+]([O-])c1cc(Br)ccc1Br,WRGKKASJBOREMB-UHFFFAOYSA-N,355.15,bradley
Nc1cc(Br)ccc1Br,WRTAZRGRFBCKBU-UHFFFAOYSA-N,324.15,bradley
Cc1ccc(Cl)cc1N,WRZOMWDJOLIVQP-UHFFFAOYSA-N,296.15,bradley
ClCCCl,WSLDOOZREJYCGB-UHFFFAOYSA-N,238.15,bradley
C=CCC(C)C,WSSSPWUEQFSQQG-UHFFFAOYSA-N,120.15,bradley
CCCCCCCCCCCCCCCCCCBr,WSULSMOGMLRGKU-UHFFFAOYSA-N,301.15,bradley
CC=CC=CC(=O)O,WSWCOQWTEOXDQX-UHFFFAOYSA-N,407.15,bradley
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,WSWJIZXMAUYHOE-UHFFFAOYSA-N,427.65,bradley
C=C1CCC2CC1C2(C)C,WTARULDDTDQWMU-UHFFFAOYSA-N,212.15,bradley
CCCCCCCCC(=O)CCCCCCCC,WTJKUFMLQFLJOT-UHFFFAOYSA-N,325.15,bradley
O=[N+]([O-])c1ccc(C=NO)cc1,WTLPAVBACRIHHC-UHFFFAOYSA-N,403.15,bradley
C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,WTOYNNBCKUYIKC-JMSVASOKSA-N,309.15,bradley
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,WTYGAUXICFETTC-UHFFFAOYSA-N,445.65,bradley
COc1ccc(CC(=O)O)cc1OC,WUAXWQRULBZETB-UHFFFAOYSA-N,371.15,bradley
O=C(O)Cc1cccc([N+](=O)[O-])c1,WUKHOVCMWXMOOA-UHFFFAOYSA-N,392.15,bradley
O=C(C(=O)c1ccccc1)c1ccccc1,WURBFLDFSFBTLW-UHFFFAOYSA-N,368.15,bradley
OCc1ccccc1,WVDDGKGOMKODPV-UHFFFAOYSA-N,258.15,bradley
N#Cc1c(F)c(F)c(F)c(C#N)c1F,WVHMPQKZPHOCRD-UHFFFAOYSA-N,352.15,bradley
O=C1C=Cc2cccc3cccc1c23,WWBGWPHHLRSTFI-UHFFFAOYSA-N,427.65,bradley
Cc1ccccc1C(C)C,WWRCMNKATXZARA-UHFFFAOYSA-N,201.15,bradley
C=C(C)CCC,WWUVJRULCWHUSA-UHFFFAOYSA-N,137.15,bradley
O=C(O)c1ccc(CO)cc1,WWYFPDXEIFBNKE-UHFFFAOYSA-N,454.15,bradley
CCCCCCCC(=O)O,WWZKQHOCKIZLMA-UHFFFAOYSA-N,288.2,des
Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1,WXAZIUYTQHYBFW-UHFFFAOYSA-N,418.15,bradley
CCSC,WXEHBUMAEPOYKP-UHFFFAOYSA-N,167.15,bradley
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,WXNRYSGJLQFHBR-UHFFFAOYSA-N,474.15,bradley
Oc1ccc(Cl)cc1,WXNZTHHGJRFXKQ-UHFFFAOYSA-N,317.15,bradley
OCC(CO)(CO)CO,WXZMFSXDPGVJKK-UHFFFAOYSA-N,533.65,bradley
CCOC(=O)C(=O)OCC,WYACBZDAHNBPPB-UHFFFAOYSA-N,232.15,bradley
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,WYCLKVQLVUQKNZ-UHFFFAOYSA-N,437.15,bradley
CC(=O)c1ccc(Br)cc1,WYECURVXVYPVAT-UHFFFAOYSA-N,324.15,bradley
CC(=O)c1cccs1,WYJOVVXUZNRJQY-UHFFFAOYSA-N,283.15,bradley
Cc1ccc(Cl)c(Cl)c1,WYUIWKFIFOJVKW-UHFFFAOYSA-N,258.15,bradley
C1CCOC1,WYURNTSHIVDZCO-UHFFFAOYSA-N,165.15,bradley
CCC(=O)OC(=O)CC,WYVAMUWZEOHJOQ-UHFFFAOYSA-N,228.15,bradley
Nc1cccc(N)c1,WZCQRUWWHSTZEM-UHFFFAOYSA-N,338.15,bradley
OCc1ccccc1I,WZCXOBMFBKSSFA-UHFFFAOYSA-N,365.15,bradley
CCC=CCCC,WZHKDGJSXCTSCK-UHFFFAOYSA-N,136.15,bradley
c1ccc2c(c1)ccc1cccnc12,WZJYKHNJTSNBHV-UHFFFAOYSA-N,323.15,bradley
Cc1ccc([N+](=O)[O-])c(F)c1,WZMOWQCNPFDWPA-UHFFFAOYSA-N,326.15,bradley
N#Cc1ccc(C=O)cc1,WZWIQYMTQZCSKI-UHFFFAOYSA-N,375.15,bradley
Clc1sc(Cl)c(Cl)c1Cl,WZXXZHONLFRKGG-UHFFFAOYSA-N,301.15,bradley
C[C@@H]1CC[C@H](C)C1,XAZKFISIRYLAEE-KNVOCYPGSA-N,139.15,bradley
CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N,252.15,des
c1ccc(-c2nc3ccccc3s2)cc1,XBHOUXSGHYZCNH-UHFFFAOYSA-N,387.15,bradley
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,XBLPHYSLHRGMNW-UHFFFAOYSA-N,373.15,bradley
CCOC(=O)c1cccnc1,XBLVHTDFJBKJLG-UHFFFAOYSA-N,282.15,bradley
Oc1c(F)c(F)c(F)c(F)c1F,XBNGYFFABRKICK-UHFFFAOYSA-N,308.15,bradley
CCNc1ccc([N+](=O)[O-])cc1,XBNNLAWQCMDISJ-UHFFFAOYSA-N,369.15,bradley
C1CCC(NC2CCCCC2)CC1,XBPCUCUWBYBCDP-UHFFFAOYSA-N,272.15,bradley
Nc1ccc2[nH]ncc2c1,XBTOSRUBOXQWBO-UHFFFAOYSA-N,448.15,bradley
OC1CCCC1,XCIXKGXIYUWCLL-UHFFFAOYSA-N,254.15,bradley
c1ccc(OCCOc2ccccc2)cc1,XCSGHNKDXGYELG-UHFFFAOYSA-N,368.15,bradley
Cc1c(Cl)cccc1[N+](=O)[O-],XCSNRORTQRKCHB-UHFFFAOYSA-N,309.15,bradley
Cc1cccc(C(C)C)c1,XCYJPXQACVEIOS-UHFFFAOYSA-N,209.15,bradley
Oc1ccc(O)c(-c2ccccc2)c1,XCZKKZXWDBOGPA-UHFFFAOYSA-N,374.15,bradley
COc1ccc(C#N)cc1,XDJAAZYHCCRJOK-UHFFFAOYSA-N,332.15,bradley
C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,280.15,bradley
CCOc1ccccc1C(=O)O,XDZMPRGFOOFSBL-UHFFFAOYSA-N,293.15,bradley
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,XEFQLINVKFYRCS-UHFFFAOYSA-N,330.15,bradley
CCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,189.15,bradley
ClC(Cl)(Cl)c1ccccc1,XEMRAKSQROQPBR-UHFFFAOYSA-N,268.15,bradley
CC(C)(C)c1ccc(O)c(O)c1,XESZUVZBAMCAEJ-UHFFFAOYSA-N,328.15,bradley
COc1cccc(OC)c1C(C)=O,XEUGKOFTNAYMMX-UHFFFAOYSA-N,343.15,bradley
NNC(=O)NN,XEVRDFDBXJMZFG-UHFFFAOYSA-N,430.65,bradley
Nc1cccc(C(=O)O)c1,XFDUHJPVQKIXHO-UHFFFAOYSA-N,446.15,bradley
C=CC(=O)NC(C)(C)C,XFHJDMUEHUHAJW-UHFFFAOYSA-N,402.15,bradley
CC(Br)CBr,XFNJYAKDBJUJAJ-UHFFFAOYSA-N,218.15,bradley
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,XFOHWECQTFIEIX-UHFFFAOYSA-N,429.15,bradley
CCCCCCCCCCCCCO,XFRVVPUIAFSTFO-UHFFFAOYSA-N,307.15,bradley
Cc1ccc([N+](=O)[O-])cc1Br,XFZFJQHXWJIBQV-UHFFFAOYSA-N,349.15,bradley
c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,XGCDBGRZEKYHNV-UHFFFAOYSA-N,392.15,bradley
Oc1c(Cl)ccc(Cl)c1Cl,XGCHAIDDPMFRLJ-UHFFFAOYSA-N,329.15,bradley
CNC(N)=O,XGEGHDBEHXKFPX-UHFFFAOYSA-N,373.8,des
Cc1ccc2sc(C)nc2c1,XHANCLXYCNTZMM-UHFFFAOYSA-N,313.15,bradley
CC(C)(C)c1ccc(Br)cc1,XHCAGOVGSDHHNP-UHFFFAOYSA-N,289.15,bradley
O=C1CCCc2ccccc21,XHLHPRDBBAGVEG-UHFFFAOYSA-N,280.15,bradley
COc1cccc(C(=O)O)c1,XHQZJYCNDZAGLW-UHFFFAOYSA-N,379.15,bradley
CNc1ccc([N+](=O)[O-])cc1,XIFJZJPMHNUGRA-UHFFFAOYSA-N,425.15,bradley
FC(F)(F)c1ccc(Cl)c(Cl)c1,XILPLWOGHPSJBK-UHFFFAOYSA-N,261.15,bradley
CC(=O)c1ccc(O)c(O)c1O,XIROXSOOOAZHLL-UHFFFAOYSA-N,444.15,bradley
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,XITQUSLLOSKDTB-UHFFFAOYSA-N,343.65,bradley
Nc1cccc([N+](=O)[O-])c1,XJCVRTZCHMZPBD-UHFFFAOYSA-N,387.15,bradley
CCCCSCC,XJIRSLHMKBUGMR-UHFFFAOYSA-N,178.15,bradley
c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,486.15,bradley
CC(CC(=O)O)CC(=O)O,XJMMNTGIMDZPMU-UHFFFAOYSA-N,359.15,bradley
O=[N+]([O-])c1ccc(O)c(O)c1,XJNPNXSISMKQEX-UHFFFAOYSA-N,449.15,bradley
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],XKBGEWXEAPTVCK-UHFFFAOYSA-M,253.15,des
Clc1cc(Cl)cc(Cl)c1,XKEFYDZQGKAQCN-UHFFFAOYSA-N,337.15,bradley
CCCCC(=O)c1ccccc1,XKGLSKVNOSHTAD-UHFFFAOYSA-N,264.15,bradley
CCC(O)(CC)CC,XKIRHOWVQWCYBT-UHFFFAOYSA-N,260.15,bradley
O=C1NC(=O)c2ccccc21,XKJCHHZQLQNZHY-UHFFFAOYSA-N,507.15,bradley
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,XKJMBINCVNINCA-UHFFFAOYSA-N,366.65,bradley
c1ccc2c3c([nH]c2c1)CCCC3,XKLNOVWDVMWTOB-UHFFFAOYSA-N,392.15,bradley
CC(C)CCOC=O,XKYICAQFSCFURC-UHFFFAOYSA-N,180.15,bradley
O=[N+]([O-])c1ccc(C(F)(F)F)cc1,XKYLCLMYQDFGKO-UHFFFAOYSA-N,312.15,bradley
O=C(O)c1ccc([N+](=O)[O-])c(O)c1,XLDLRRGZWIEEHT-UHFFFAOYSA-N,507.15,bradley
COCCOC(C)=O,XLLIQLLCWZCATF-UHFFFAOYSA-N,208.15,bradley
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,XLMALTXPSGQGBX-UHFFFAOYSA-N,348.15,bradley
Cc1c[nH]cn1,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,324.15,bradley
CC(=O)c1ccc(Cl)cc1Cl,XMCRWEBERCXJCH-UHFFFAOYSA-N,307.15,bradley
C=C(C)C1CC=C(C)CC1,XMGQYMWWDOXHJM-UHFFFAOYSA-N,199.15,des
Nc1cccc2ncccc12,XMIAFAKRAAMSGX-UHFFFAOYSA-N,381.15,bradley
O=C(O)CCc1ccccc1,XMIIGOLPHOKFCH-UHFFFAOYSA-N,321.1,des
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,XMNIXWIUMCBBBL-UHFFFAOYSA-N,313.15,bradley
C=C(C)CC1(CC)C(=O)NC(=S)NC1=O,XMQICEWOKPEQRG-UHFFFAOYSA-N,433.15,bradley
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,432.15,bradley
CCCCCCCCCC(C)O,XMUJIPOFTAHSOK-UHFFFAOYSA-N,275.15,bradley
OCc1ccccc1CO,XMUZQOKACOLCSS-UHFFFAOYSA-N,337.15,bradley
O=C(Cl)N(c1ccccc1)c1ccccc1,XNBKKRFABABBPM-UHFFFAOYSA-N,357.15,bradley
O=C(O)C#Cc1ccccc1,XNERWVPQCYSMLC-UHFFFAOYSA-N,409.15,bradley
O=[N+]([O-])c1cc(F)ccc1F,XNJAYQHWXYJBBD-UHFFFAOYSA-N,261.15,bradley
O=C(Cl)c1ccc2ccccc2c1,XNLBCXGRQWUJLU-UHFFFAOYSA-N,323.15,bradley
CCCC(C)=O,XNLICIUVMPYHGG-UHFFFAOYSA-N,195.15,bradley
CC#CC,XNMQEEKYCVKGBD-UHFFFAOYSA-N,241.15,bradley
ClC(Cl)(Cl)Br,XNNQFQFUQLJSQT-UHFFFAOYSA-N,267.15,bradley
O=C(O)c1c(F)cccc1Cl,XNTIGDVFBDJLTQ-UHFFFAOYSA-N,431.15,bradley
O=C(c1ccccc1)c1cccc(Br)c1,XNUMUNIJQMSNNN-UHFFFAOYSA-N,349.15,bradley
COCCO,XNWFRZJHXBZDAG-UHFFFAOYSA-N,188.15,bradley
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,507.15,bradley
Cn1nnnc1S,XOHZHMUQBFJTNH-UHFFFAOYSA-N,400.15,bradley
N#Cc1ccc(I)cc1,XOKDXPVXJWTSRM-UHFFFAOYSA-N,399.15,bradley
CC1CCC2CC1C2(C)C,XOKSLPVRUOBDEW-UHFFFAOYSA-N,220.15,bradley
Oc1cc(O)c2ccccc2c1,XOOMNEFVDUTJPP-UHFFFAOYSA-N,398.15,bradley
Cc1occc(=O)c1O,XPCTZQVDEJYUGT-UHFFFAOYSA-N,436.15,bradley
Cc1c(C)c(C)c(Br)c(C)c1C,XPDQRULPGCFCLX-UHFFFAOYSA-N,435.15,bradley
FC(F)F,XPDWGBQVDMORPB-UHFFFAOYSA-N,113.15,bradley
CN(C)c1cccc2c(S(=O)(=O)Cl)cccc12,XPDXVDYUQZHFPV-UHFFFAOYSA-N,345.15,bradley
OCc1ccco1,XPFVYQJUAUNWIW-UHFFFAOYSA-N,258.5,des
Cc1ccccc1CO,XPNGNIFUDRPBFJ-UHFFFAOYSA-N,312.15,bradley
S=C=Nc1ccc(Br)cc1,XQACWEBGSZBLRG-UHFFFAOYSA-N,331.15,bradley
Cc1cccs1,XQQBUAPQHNYYRS-UHFFFAOYSA-N,210.15,bradley
COc1ccc(N)cc1Cl,XQVCBOLNTSUFGD-UHFFFAOYSA-N,323.15,bradley
c1ccc(Nc2cccc3ccccc23)cc1,XQVWYOYUZDUNRW-UHFFFAOYSA-N,334.15,bradley
O=C(O)Cc1ccc(O)cc1,XQXPVVBIMDBYFF-UHFFFAOYSA-N,422.15,bradley
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,XQYZDYMELSJDRZ-UHFFFAOYSA-N,420.15,bradley
O=C(O)c1ccc(Cl)cc1,XRHGYUZYPHTUJZ-UHFFFAOYSA-N,516.15,bradley
COC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,XRTKWPWDSUNLHS-UHFFFAOYSA-N,353.15,bradley
CNC(=O)NC(C)=O,XRVHSOXXNQTWAW-UHFFFAOYSA-N,451.15,bradley
O=C(O)c1ccccc1Br,XRXMNWGCKISMOH-UHFFFAOYSA-N,422.15,bradley
CC(=O)c1ccc2ccccc2c1,XSAYZAUNJMRRIR-UHFFFAOYSA-N,326.15,bradley
O=C(O)COc1cccc(Cl)c1,XSBUXVWJQVTYLC-UHFFFAOYSA-N,381.15,bradley
c1ccc2nccnc2c1,XSCHRSMBECNVNS-UHFFFAOYSA-N,303.15,bradley
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,XSDQTOBWRPYKKA-UHFFFAOYSA-N,513.15,bradley
NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N,405.85,des
ClC=C(Cl)Cl,XSTXAVWGXDQKEL-UHFFFAOYSA-N,188.15,bradley
NNC(=O)c1ccccc1O,XSXYESVZDBAKKT-UHFFFAOYSA-N,421.15,bradley
CCC(C)C(C)(C)C,XTDQDBVBDLYELW-UHFFFAOYSA-N,161.15,bradley
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,XTFIVUDBNACUBN-UHFFFAOYSA-N,478.15,bradley
Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],XTRDKALNCIHHNI-UHFFFAOYSA-N,338.15,bradley
Cc1cc([N+](=O)[O-])ccc1N,XTTIQGSLJBWVIV-UHFFFAOYSA-N,405.15,bradley
CC(C)(C)C1CCCCC1,XTVMZZBLCLWBPM-UHFFFAOYSA-N,232.15,bradley
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,XUFQPHANEAPEMJ-UHFFFAOYSA-N,436.15,bradley
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,XUFXKBJMCRJATM-FMIVXFBMSA-N,348.15,bradley
CCCCCCCCCCCCCCCC(=O)OC(C)C,XUGNVMKQXJXZCD-UHFFFAOYSA-N,285.15,bradley
CC(=O)OCCCCOC(C)=O,XUKSWKGOQKREON-UHFFFAOYSA-N,286.15,bradley
CCCCOC(=O)CCC,XUPYJHCZDLZNFP-UHFFFAOYSA-N,181.15,bradley
NCCCN1CCN(CCCN)CC1,XUSNPFGLKGCWGN-UHFFFAOYSA-N,287.15,bradley
O=C1CCCCN1,XUWHAWMETYGRKB-UHFFFAOYSA-N,310.15,bradley
COc1ccc(NC(C)=O)cc1,XVAIDCNLVLTVFM-UHFFFAOYSA-N,400.15,bradley
CC[NH3+].[Cl-],XWBDWHCCBGMXKG-UHFFFAOYSA-N,380.65,des
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,XWTYSIMOBUGWOL-UHFFFAOYSA-N,392.15,bradley
CC/C=C/CC(=O)O,XXHDAWYDNSXJQM-ONEGZZNKSA-N,284.15,bradley
CCOCCOCCO,XXJWXESWEXIICW-UHFFFAOYSA-N,197.15,bradley
OCCCCCCO,XXMIOPMDWAUFGU-UHFFFAOYSA-N,318.15,bradley
CN(C)C(=O)Nc1ccccc1,XXOYNJXVWVNOOJ-UHFFFAOYSA-N,405.15,bradley
CN1Cc2c(N)cccc2C(c2ccccc2)C1,XXPANQJNYNUNES-UHFFFAOYSA-N,452.15,bradley
c1ccc2c(c1)CCc1ccccc1-2,XXPBFNVKTVJZKF-UHFFFAOYSA-N,307.15,bradley
OCC1c2ccccc2-c2ccccc21,XXSCONYSQQLHTH-UHFFFAOYSA-N,377.15,bradley
CC(C)(Br)C(=O)O,XXSPGBOGLXKMDU-UHFFFAOYSA-N,317.15,bradley
Cc1ccccc1C(N)=O,XXUNIGZDNWWYED-UHFFFAOYSA-N,415.15,bradley
COc1ccc([N+](=O)[O-])c(OC)c1,XXWIYOBCHKCWNT-UHFFFAOYSA-N,347.15,bradley
CCOC(=O)CC(C)=O,XYIBRDXRRQCHLP-UHFFFAOYSA-N,230.15,bradley
C=C(C)c1ccccc1,XYLMUPLGERFSHI-UHFFFAOYSA-N,250.15,bradley
CN(C)c1ccc(Br)cc1,XYZWMVYYUIMRIZ-UHFFFAOYSA-N,328.15,bradley
NNC=O,XZBIXDPGRMLSTC-UHFFFAOYSA-N,330.15,bradley
N#CN,XZMCDFZZKTWFGF-UHFFFAOYSA-N,317.15,bradley
Cc1ccc(C)c(C(=O)O)c1,XZRHNAFEYMSXRG-UHFFFAOYSA-N,407.15,bradley
Cc1n[nH]c(=O)[nH]c1=O,XZWMZFQOHTWGQE-UHFFFAOYSA-N,486.15,bradley
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,XZZNDPSIHUTMOC-UHFFFAOYSA-N,323.65,bradley
CP(=O)(O)O,YACKEPLHDIMKIO-UHFFFAOYSA-N,379.15,bradley
COP(=O)(NC(C)=O)SC,YASYVMFAVPKPKE-UHFFFAOYSA-N,361.15,bradley
Brc1ccc(Oc2ccc(Br)cc2)cc1,YAWIAFUBXXPJMQ-UHFFFAOYSA-N,331.15,bradley
CCCCCCCCCCCCCl,YAYNEUUHHLGGAH-UHFFFAOYSA-N,264.15,bradley
N#Cc1ccc(N)cc1,YBAZINRZQSAIAY-UHFFFAOYSA-N,357.15,bradley
CN(C)C(N)=O,YBBLOADPFWKNGS-UHFFFAOYSA-N,454.2,des
O=S(=O)(Cl)Cl,YBBRCQOCSYXUOC-UHFFFAOYSA-N,219.15,bradley
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,YBJHBAHKTGYVGT-ZKWXMUAHSA-N,503.15,bradley
Nc1ccc(Cc2ccc(N)cc2)cc1,YBRVSVVVWCFQMG-UHFFFAOYSA-N,363.15,bradley
C1=Cc2ccccc2C1,YBYIRNPNPLQARY-UHFFFAOYSA-N,271.15,bradley
OCCc1ccc(O)cc1,YCCILVSKPBXVIP-UHFFFAOYSA-N,364.15,bradley
O=C(O)c1ccc(C(=O)O)s1,YCGAZNXXGKTASZ-UHFFFAOYSA-N,631.15,bradley
Oc1ccccc1O,YCIMNLLNPGFGHC-UHFFFAOYSA-N,378.15,bradley
Cc1ccccc1S(N)(=O)=O,YCMLQMDWSXFTIF-UHFFFAOYSA-N,429.15,bradley
Cc1ccc(O)cc1C,YCOXTKKNXUZSKD-UHFFFAOYSA-N,334.0,des
